"","item_id","pId","cId","sgId"
"3823",52233901,4704,160,35
"3824",52233902,4720,160,35
"3825",52233903,4704,160,35
"3826",52193937,219083,11,35
"3827",52193859,344805,141,85
"3828",52210406,70814,5,35
"3829",52450559,359536,160,85
"3830",52450560,4704,160,35
"3831",52450562,349875,160,85
"3832",52450563,5899,160,35
"3833",52450564,5899,160,35
"3834",51924392,4642,166,35
"3835",52365282,4704,11,35
"3836",52443667,4704,141,35
"3837",52450565,4704,160,35
"3838",52686604,355134,141,85
"3839",52686605,364384,141,85
"3840",52598364,5899,160,35
"3841",52598365,5899,160,35
"3842",52598366,349875,160,85
"3843",52598367,202911,160,49
"3844",51925000,370703,166,35
"3845",52537230,206563,11,35
"3846",52542690,7783,160,35
"3847",52542691,4704,160,35
"3848",52542692,4704,160,35
"3849",52443794,4704,141,35
"3850",52718505,5899,160,35
"3851",52718506,349875,160,85
"3852",52718512,5899,160,35
"3853",52718511,5899,160,35
"3854",52715370,4704,141,35
"3855",52715366,344805,141,85
"3856",52718576,4704,160,35
"3857",52718580,4704,160,35
"3858",52718574,4720,160,35
"3859",52718575,4704,160,35
"3860",52910067,202911,160,49
"3861",52910068,4720,160,35
"3862",52900567,364383,141,85
"3863",52715325,364384,141,85
"3864",52715326,364384,141,85
"3865",52715327,355134,141,85
"3866",52939682,4704,160,35
"3867",52939683,349875,160,85
"3868",52939684,5899,160,35
"3869",52900621,4704,141,35
"3870",52900623,4704,141,35
"3871",52939686,4704,160,35
"3872",52940499,364384,141,85
"3873",53111409,355134,141,85
"3874",53051435,344805,141,85
"3875",53051434,344805,141,85
"3876",53047414,7783,160,35
"3877",53047436,349875,160,85
"3878",53047407,7783,160,35
"3879",53047412,105602,160,35
"3880",52454453,355693,166,35
"3881",52454454,231164,166,35
"3882",53051318,345644,11,35
"3883",52965290,4694,94,35
"3884",52965292,255711,94,35
"3885",53051460,4704,141,35
"3886",53047428,4704,160,35
"3887",53047429,111518,160,35
"3888",53161401,4704,160,35
"3889",53161402,111518,160,35
"3890",53142873,70814,5,35
"3891",53163153,355134,141,85
"3892",53163154,364383,141,85
"3893",53170896,349875,160,85
"3894",53163152,364384,141,85
"3895",53665478,355134,141,85
"3896",53665479,364384,141,85
"3897",53706119,349875,160,85
"3898",53665413,355134,141,85
"3899",53738357,4704,141,35
"3900",53448776,379079,166,35
"3901",53793603,349875,160,85
"3902",53680655,198937,94,35
"3903",53792274,355134,141,85
"3904",53792276,364384,141,85
"3905",53792277,364384,141,85
"3906",53792288,114286,141,85
"3907",53792289,114286,141,85
"3908",53448834,343858,166,35
"3909",53792275,355134,141,85
"3910",53793674,4704,160,35
"3911",53792212,46408,141,35
"3912",53792213,364384,141,85
"3913",53792214,355134,141,85
"3914",54084262,349875,160,85
"3915",54084263,188892,160,49
"3916",53932080,364384,141,85
"3917",53937844,349875,160,85
"3918",53937845,359536,160,85
"3919",53937848,4704,160,35
"3920",53937850,4704,160,35
"3921",53842210,198937,94,35
"3922",53932078,364384,141,85
"3923",53932168,4704,141,35
"3924",54198695,5899,160,35
"3925",54608420,4704,160,35
"3926",54608441,202911,160,49
"3927",54608421,5899,160,35
"3928",54553447,5899,160,35
"3929",54640131,5899,160,35
"3930",54640132,349875,160,85
"3931",54640134,359536,160,85
"3932",54640130,4704,160,35
"3933",54640133,349875,160,85
"3934",54461113,4704,160,35
"3935",53449659,4655,166,35
"3936",54303439,245211,11,35
"3937",54303417,245211,11,35
"3938",54302290,4704,141,35
"3939",54302281,46408,141,35
"3940",54461097,136698,160,35
"3941",54461099,105602,160,35
"3942",51517356,198937,94,35
"3943",51640202,7761,97,35
"3944",51640203,11987,97,35
"3945",51640204,11987,97,35
"3946",51640205,11987,97,35
"3947",51779761,198937,94,35
"3948",51836315,125747,97,35
"3949",51836646,7758,97,35
"3950",51836648,7758,97,35
"3951",51836589,167271,97,35
"3952",51836591,167271,97,35
"3953",51836592,11384,97,35
"3954",51434367,134673,166,35
"3955",51779867,362742,94,35
"3956",51836636,124782,97,35
"3957",51836649,7758,97,35
"3958",52050462,364384,141,85
"3959",51434366,347899,166,35
"3960",51999932,8247,97,35
"3961",51999933,8239,97,35
"3962",51999934,8239,97,35
"3963",51999935,8239,97,35
"3964",51999936,8239,97,35
"3965",51999937,8239,97,35
"3966",51999792,8239,97,35
"3967",51999791,8239,97,35
"3968",52000511,125747,97,35
"3969",52000501,8239,97,35
"3970",52178967,32081,97,35
"3971",52309028,356951,141,35
"3972",51924410,357648,166,35
"3973",52535807,356951,141,35
"3974",52687661,372058,11,35
"3975",52394017,8239,97,35
"3976",52394018,7758,97,35
"3977",52394019,7758,97,35
"3978",52394021,7758,97,35
"3979",52598354,105602,160,35
"3980",52394020,7758,97,35
"3981",52686608,356951,141,35
"3982",52393600,8239,97,35
"3983",52393601,8239,97,35
"3984",52393599,8239,97,35
"3985",52393602,7758,97,35
"3986",52393425,32081,97,35
"3987",52393426,32081,97,35
"3988",52393456,8247,97,35
"3989",52393457,32081,97,35
"3990",52393424,32081,97,35
"3991",52393458,32081,97,35
"3992",52531102,354181,97,88
"3993",52531105,8247,97,35
"3994",52531108,8239,97,35
"3995",52531110,8239,97,35
"3996",52531112,8239,97,35
"3997",52531114,8239,97,35
"3998",52531117,8239,97,35
"3999",51791989,356951,141,35
"4000",51925596,258853,166,35
"4001",51791990,356951,141,35
"4002",52997162,356951,141,35
"4003",53111285,356951,141,35
"4004",53111287,373558,141,35
"4005",52965458,4694,94,35
"4006",52980406,11384,97,35
"4007",52980407,11384,97,35
"4008",52980201,346586,97,35
"4009",53074376,8247,97,35
"4010",53225213,356951,141,35
"4011",53074004,32081,97,35
"4012",53074005,32081,97,35
"4013",53074006,32081,97,35
"4014",53074007,7758,97,35
"4015",53074008,7758,97,35
"4016",53074009,7758,97,35
"4017",53074003,32081,97,35
"4018",53565317,8239,97,35
"4019",53565316,170770,97,49
"4020",53564826,346586,97,35
"4021",53565234,7758,97,35
"4022",53565235,7758,97,35
"4023",54573967,7758,97,35
"4024",54573968,7758,97,35
"4025",54573969,200737,97,35
"4026",54573964,7758,97,35
"4027",54573970,200737,97,35
"4028",51290238,70814,5,35
"4029",51453351,70814,5,35
"4030",51583493,70814,5,35
"4031",52418874,70814,5,35
"4032",52393329,125747,97,35
"4033",51924505,357648,166,35
"4034",52393330,346586,97,35
"4035",52418772,70814,5,35
"4036",52418476,70814,5,35
"4037",52683393,70814,5,35
"4038",52690596,70814,5,35
"4039",52682685,70814,5,35
"4040",52919592,70814,5,35
"4041",52965359,166061,94,35
"4042",53638533,70814,5,35
"4043",53766873,70814,5,35
"4044",53706584,7758,97,35
"4045",53766768,70814,5,35
"4046",53449186,58426,166,35
"4047",53923689,259245,2,35
"4048",53923691,355782,2,49
"4049",53853552,7758,97,35
"4050",53853553,7758,97,35
"4051",53449223,169151,166,35
"4052",53853544,354181,97,88
"4053",53449524,258853,166,35
"4054",54574410,7758,97,35
"4055",54574411,7758,97,35
"4056",51062041,221836,166,35
"4057",51291356,4628,5,35
"4058",51453315,138137,5,35
"4059",51453318,357648,5,35
"4060",51453321,116740,5,35
"4061",51517373,198937,94,35
"4062",51605940,5899,160,35
"4063",51605941,4704,160,35
"4064",51661762,61910,11,35
"4065",51661763,61910,11,35
"4066",51518627,368237,97,35
"4067",51518628,349050,97,88
"4068",51606024,4704,160,35
"4069",51606025,111518,160,35
"4070",51063010,134673,166,35
"4071",51063011,231164,166,35
"4072",51640595,16611,97,35
"4073",51063118,258853,166,35
"4074",51817368,4704,141,35
"4075",51640764,124782,97,35
"4076",51640765,354181,97,88
"4077",51640766,8239,97,35
"4078",51640767,8239,97,35
"4079",51640768,8239,97,35
"4080",51640769,8239,97,35
"4081",51826538,124782,97,35
"4082",52067968,4704,160,35
"4083",52067969,111518,160,35
"4084",52067970,5899,160,35
"4085",51818568,257950,11,35
"4086",51836770,7758,97,35
"4087",52094473,359536,160,85
"4088",51434471,134673,166,35
"4089",51923698,187110,166,35
"4090",51998576,166061,94,35
"4091",52235440,219083,11,35
"4092",52235441,219083,11,35
"4093",52235443,372058,11,35
"4094",52235444,372058,11,35
"4095",52178843,362245,97,35
"4096",52178844,7758,97,35
"4097",52178845,7758,97,35
"4098",52178846,7758,97,35
"4099",52178847,7758,97,35
"4100",52178848,7758,97,35
"4101",52338697,5899,160,35
"4102",52178842,362245,97,35
"4103",52178849,11987,97,35
"4104",52450566,111518,160,35
"4105",52450567,111518,160,35
"4106",52450568,365254,160,35
"4107",52450554,4720,160,35
"4108",51924388,134673,166,35
"4109",51924390,347899,166,35
"4110",52365266,372058,11,35
"4111",52450620,4720,160,35
"4112",51924485,347899,166,35
"4113",52283768,198937,94,35
"4114",52443729,364384,141,85
"4115",51924771,169151,166,35
"4116",51924773,58426,166,35
"4117",52598375,5899,160,35
"4118",51925014,187110,166,35
"4119",52535567,344805,141,85
"4120",51924680,258853,166,35
"4121",52535570,4704,141,35
"4122",52419068,4628,5,35
"4123",52687812,345644,11,35
"4124",52687814,345644,11,35
"4125",52687817,257950,11,35
"4126",52687854,257950,11,35
"4127",52284119,198937,94,35
"4128",52394167,358455,97,35
"4129",51925104,357648,166,35
"4130",52682305,359417,5,35
"4131",52712843,369867,5,35
"4132",52682323,4628,5,35
"4133",52682332,367158,5,35
"4134",52530282,218545,97,35
"4135",52530283,125747,97,35
"4136",52530284,125747,97,35
"4137",52718573,4704,160,35
"4138",52682291,369867,5,35
"4139",51925174,187110,166,35
"4140",52530675,362245,97,35
"4141",51925409,261649,166,35
"4142",51925411,134673,166,35
"4143",52530674,362245,97,35
"4144",52715198,61910,11,35
"4145",52715199,219083,11,35
"4146",52715197,61910,11,35
"4147",52453994,355693,166,35
"4148",52454004,191086,166,35
"4149",52939675,4720,160,35
"4150",52454003,258853,166,35
"4151",52941179,219083,11,35
"4152",52941180,372058,11,35
"4153",52454308,134673,166,35
"4154",52939807,5899,160,35
"4155",52939820,4704,160,35
"4156",52939821,5899,160,35
"4157",52454106,231164,166,35
"4158",52454107,4655,166,35
"4159",52939808,349875,160,85
"4160",52939822,359536,160,85
"4161",52997840,372058,11,35
"4162",52997841,372058,11,35
"4163",52951151,8247,97,35
"4164",52997842,345644,11,35
"4165",52951152,372790,97,35
"4166",52980058,159966,97,35
"4167",52980059,16611,97,35
"4168",52980060,16611,97,35
"4169",53047349,4704,160,35
"4170",53047350,4704,160,35
"4171",53047351,5899,160,35
"4172",53047363,5899,160,35
"4173",53047364,111518,160,35
"4174",53047348,4720,160,35
"4175",52454402,357648,166,35
"4176",53076870,5899,160,35
"4177",53076871,359536,160,85
"4178",52454537,258853,166,35
"4179",52454538,355691,166,35
"4180",52454539,4642,166,35
"4181",52454540,4655,166,35
"4182",52454536,134673,166,35
"4183",52980695,7758,97,35
"4184",52980696,7758,97,35
"4185",52980697,7758,97,35
"4186",52980698,125747,97,35
"4187",52980699,125747,97,35
"4188",52980349,11987,97,35
"4189",52980350,7758,97,35
"4190",52980351,7758,97,35
"4191",52980352,7758,97,35
"4192",52980353,7758,97,35
"4193",52454505,4655,166,35
"4194",52454506,134673,166,35
"4195",53067397,114286,141,85
"4196",53051302,372058,11,35
"4197",53051303,94039,11,35
"4198",53047411,136698,160,35
"4199",52454689,134673,166,35
"4200",52454690,347899,166,35
"4201",52454691,4642,166,35
"4202",53030873,348085,2,35
"4203",53142366,146729,5,35
"4204",53142373,345231,5,35
"4205",53161381,5899,160,35
"4206",53161382,349875,160,85
"4207",53161383,359536,160,85
"4208",53161385,4704,160,35
"4209",52454742,4655,166,35
"4210",53073978,7758,97,35
"4211",53073979,7758,97,35
"4212",53073980,7758,97,35
"4213",52454785,258853,166,35
"4214",53073977,7758,97,35
"4215",52454786,355691,166,35
"4216",53313947,4704,160,35
"4217",52455039,4642,166,35
"4218",52455040,4655,166,35
"4219",52455041,231164,166,35
"4220",52455033,4621,166,35
"4221",52455034,187110,166,35
"4222",53637826,4628,5,35
"4223",53637829,4628,5,35
"4224",53637832,146729,5,35
"4225",53564959,7758,97,35
"4226",53564960,7758,97,35
"4227",53564961,125747,97,35
"4228",53564962,125747,97,35
"4229",53564963,125747,97,35
"4230",53564965,8087,97,35
"4231",53564966,8087,97,35
"4232",53564967,8087,97,35
"4233",53564972,62047,97,35
"4234",53564973,62047,97,35
"4235",53564974,62047,97,35
"4236",53564975,362245,97,35
"4237",53665398,46408,141,35
"4238",53665399,46408,141,35
"4239",53665400,116495,141,35
"4240",53659899,188892,160,49
"4241",53659900,4704,160,35
"4242",53659901,4704,160,35
"4243",53659902,4720,160,35
"4244",53659897,105602,160,35
"4245",53659898,105602,160,35
"4246",53448551,146729,166,35
"4247",53448523,379079,166,35
"4248",53564964,346586,97,35
"4249",53564976,362245,97,35
"4250",53738771,372058,11,35
"4251",53738772,94039,11,35
"4252",53565600,11384,97,35
"4253",53565601,11384,97,35
"4254",53565599,125747,97,35
"4255",53565603,8239,97,35
"4256",53565598,125747,97,35
"4257",53882941,5899,160,35
"4258",53882942,4704,160,35
"4259",53449035,134673,166,35
"4260",53449011,134673,166,35
"4261",53449034,146729,166,35
"4262",53449012,146729,166,35
"4263",53793663,349875,160,85
"4264",53793657,111518,160,35
"4265",53793658,5899,160,35
"4266",53792259,4704,141,35
"4267",53767960,159966,2,35
"4268",53767962,380245,2,35
"4269",53767964,100194,2,35
"4270",53448982,357648,166,35
"4271",53707580,125747,97,35
"4272",53707583,125747,97,35
"4273",53901230,111518,160,35
"4274",53901231,5899,160,35
"4275",53901232,4704,160,35
"4276",53449066,146729,166,35
"4277",53793746,5899,160,35
"4278",53449161,146729,166,35
"4279",53449162,231164,166,35
"4280",53932377,376377,11,85
"4281",53932378,219083,11,35
"4282",53449323,40986,166,35
"4283",53449319,379079,166,35
"4284",53449320,4655,166,35
"4285",53449321,58426,166,35
"4286",53449322,134673,166,35
"4287",54198708,5899,160,35
"4288",53449516,379079,166,35
"4289",53449517,4655,166,35
"4290",53449518,146729,166,35
"4291",54198709,349875,160,85
"4292",53449519,231164,166,35
"4293",54556935,372058,11,35
"4294",54556936,372058,11,35
"4295",54556937,74104,11,35
"4296",54556932,245211,11,35
"4297",54556933,245211,11,35
"4298",54556934,245211,11,35
"4299",54556835,356951,141,35
"4300",53449760,4655,166,35
"4301",53449761,347899,166,35
"4302",54556833,364383,141,85
"4303",54556811,46408,141,35
"4304",54608419,188892,160,49
"4305",54198762,4720,160,35
"4306",53449814,221836,166,35
"4307",53449815,356033,166,35
"4308",53449816,357648,166,35
"4309",53449817,258853,166,35
"4310",54640137,349875,160,85
"4311",54640144,5899,160,35
"4312",54461123,5899,160,35
"4313",53449630,146729,166,35
"4314",54178340,259245,2,35
"4315",54178348,348085,2,35
"4316",54178352,348085,2,35
"4317",53449852,355693,166,35
"4318",53449853,134673,166,35
"4319",53449850,187110,166,35
"4320",53449851,345652,166,35
"4321",53449854,379079,166,35
"4322",51062549,7766,166,35
"4323",51583589,4628,5,35
"4324",51806107,367158,5,35
"4325",52284165,254709,94,35
"4326",52454687,345652,166,35
"4327",53448938,146729,166,35
"4328",53448939,134673,166,35
"4329",53767053,254709,5,35
"4330",53920952,146729,5,35
"4331",51454703,100194,2,35
"4332",51581716,170770,2,49
"4333",52420579,370761,2,35
"4334",52690674,259243,5,35
"4335",52690677,4628,5,35
"4336",52918360,348085,2,35
"4337",52918362,348085,2,35
"4338",53030405,259245,2,35
"4339",53030407,355782,2,49
"4340",53639254,171428,2,49
"4341",53639258,348085,2,35
"4342",53923685,259312,2,35
"4343",54177894,159966,2,35
"4344",54177896,159966,2,35
"4345",54177898,8435,2,35
"4346",51190030,4704,141,35
"4347",51190031,4704,141,35
"4348",51190032,4704,141,35
"4349",51190041,4704,141,35
"4350",51190042,4704,141,35
"4351",51190043,4704,141,35
"4352",51216331,4704,160,35
"4353",51518282,32081,97,35
"4354",51518283,7758,97,35
"4355",51518284,7758,97,35
"4356",51518285,7758,97,35
"4357",51518286,368237,97,35
"4358",51518287,368237,97,35
"4359",51661381,356951,141,35
"4360",52000057,8247,97,35
"4361",52000058,372790,97,35
"4362",52000059,372790,97,35
"4363",52000060,11987,97,35
"4364",52000061,11987,97,35
"4365",52000062,11987,97,35
"4366",52000063,11987,97,35
"4367",52000064,11987,97,35
"4368",52000065,254708,97,35
"4369",52393706,7758,97,35
"4370",52393707,7758,97,35
"4371",52393708,7758,97,35
"4372",52393709,7758,97,35
"4373",52393710,7758,97,35
"4374",52393711,8247,97,35
"4375",52393712,8247,97,35
"4376",52393713,372790,97,35
"4377",52393714,32081,97,35
"4378",52393715,11987,97,35
"4379",52567011,4704,160,35
"4380",52567012,4704,160,35
"4381",52393716,11987,97,35
"4382",52567010,7783,160,35
"4383",52531176,11987,97,35
"4384",52531186,11987,97,35
"4385",52531190,7758,97,35
"4386",52531192,7758,97,35
"4387",52531196,7758,97,35
"4388",52531198,7758,97,35
"4389",52531200,7758,97,35
"4390",52531203,358095,97,88
"4391",52715303,344805,141,85
"4392",53707111,8247,97,35
"4393",53707112,8247,97,35
"4394",53707113,79131,97,35
"4395",53707114,79131,97,35
"4396",53707141,7758,97,35
"4397",53707145,7758,97,35
"4398",53707147,7758,97,35
"4399",53707149,7758,97,35
"4400",53707151,7758,97,35
"4401",53707153,7758,97,35
"4402",53707154,7758,97,35
"4403",53707157,125747,97,35
"4404",53707161,125747,97,35
"4405",53839124,46408,141,35
"4406",53680827,8435,94,35
"4407",53707115,11987,97,35
"4408",53853991,8247,97,35
"4409",54009957,4704,141,35
"4410",54009958,4704,141,35
"4411",54025283,5899,160,35
"4412",54025284,349875,160,85
"4413",54556759,4704,141,35
"4414",54556760,4704,141,35
"4415",54556761,4704,141,35
"4416",54556762,46408,141,35
"4417",51096469,152643,2,35
"4418",51096471,152643,2,35
"4419",51096477,61910,2,35
"4420",51096475,61910,2,35
"4421",51096215,152643,2,35
"4422",51096217,152643,2,35
"4423",51096219,259245,2,35
"4424",51099158,8435,2,35
"4425",51295398,8435,2,35
"4426",51324815,5899,160,35
"4427",51295832,368985,2,35
"4428",51295554,152643,2,35
"4429",51295558,100194,2,35
"4430",51295560,100194,2,35
"4431",51295556,152643,2,35
"4432",51295562,195224,2,35
"4433",51291337,347090,5,35
"4434",51455046,152643,2,35
"4435",51454966,152643,2,35
"4436",51454968,152643,2,35
"4437",51454970,100194,2,35
"4438",51454876,152643,2,35
"4439",51454878,100194,2,35
"4440",51453312,138137,5,35
"4441",51454874,152643,2,35
"4442",51453309,60062,5,35
"4443",51454691,152643,2,35
"4444",51454695,152643,2,35
"4445",51454720,368985,2,35
"4446",51455214,170770,2,49
"4447",51455218,8435,2,35
"4448",51582028,370761,2,35
"4449",51581720,8435,2,35
"4450",51581722,345380,2,35
"4451",51581872,370761,2,35
"4452",51581874,100194,2,35
"4453",51581876,346340,2,35
"4454",51582186,170770,2,49
"4455",51808201,368986,2,35
"4456",51808203,348085,2,35
"4457",51807945,8435,2,35
"4458",51807947,355782,2,49
"4459",51808265,368986,2,35
"4460",51808075,368986,2,35
"4461",51808077,368985,2,35
"4462",51808327,170770,2,49
"4463",51808335,345379,2,35
"4464",51976583,346340,2,35
"4465",51976585,345380,2,35
"4466",51932423,370761,2,35
"4467",51779851,198937,94,35
"4468",51779850,198937,94,35
"4469",51932229,100194,2,35
"4470",51932231,100194,2,35
"4471",51932233,100194,2,35
"4472",51932509,345379,2,35
"4473",52074141,170770,2,49
"4474",52074145,346340,2,35
"4475",52074369,373420,2,35
"4476",52074371,348085,2,35
"4477",52074517,373418,2,35
"4478",52074519,373419,2,35
"4479",52074521,373420,2,35
"4480",52074281,159966,2,35
"4481",52074597,346340,2,35
"4482",52211804,159966,2,35
"4483",52211810,373419,2,35
"4484",52211732,373418,2,35
"4485",52211734,373419,2,35
"4486",52211728,159966,2,35
"4487",52211730,159966,2,35
"4488",52211886,159966,2,35
"4489",52211650,159966,2,35
"4490",52211652,159966,2,35
"4491",52211654,373418,2,35
"4492",52211656,373419,2,35
"4493",52211966,374245,2,35
"4494",52211972,345379,2,35
"4495",52211968,170770,2,49
"4496",52179271,346586,97,35
"4497",52443690,217079,141,85
"4498",52420066,170770,2,49
"4499",52420068,345380,2,35
"4500",52420064,374245,2,35
"4501",52443727,344805,141,85
"4502",52420286,159966,2,35
"4503",52420288,373418,2,35
"4504",52420586,170770,2,49
"4505",52420595,345379,2,35
"4506",52685710,348085,2,35
"4507",52685704,373420,2,35
"4508",52685584,159966,2,35
"4509",52688379,373418,2,35
"4510",52685506,373418,2,35
"4511",52685514,348085,2,35
"4512",52685504,159966,2,35
"4513",52535104,346586,97,35
"4514",52917880,370761,2,35
"4515",52917882,374245,2,35
"4516",52917884,170770,2,49
"4517",52918118,348085,2,35
"4518",52918116,373420,2,35
"4519",52918264,159966,2,35
"4520",52918268,373419,2,35
"4521",52918022,159966,2,35
"4522",52918024,159966,2,35
"4523",52918342,370761,2,35
"4524",52918344,370761,2,35
"4525",52997833,261815,11,85
"4526",52997231,4704,141,35
"4527",53030697,159966,2,35
"4528",53030699,373419,2,35
"4529",53030701,100194,2,35
"4530",53030777,159966,2,35
"4531",53030775,159966,2,35
"4532",53030545,195224,2,35
"4533",53030549,373420,2,35
"4534",53030851,370761,2,35
"4535",53030859,259312,2,35
"4536",53030861,345379,2,35
"4537",53144142,159966,2,35
"4538",53144148,100194,2,35
"4539",53144150,195224,2,35
"4540",53144224,159966,2,35
"4541",53144226,373419,2,35
"4542",53144230,195224,2,35
"4543",53144232,373420,2,35
"4544",53143986,100194,2,35
"4545",53143988,195224,2,35
"4546",53143992,373420,2,35
"4547",53143994,348085,2,35
"4548",53142738,378182,5,35
"4549",53144304,374245,2,35
"4550",53144306,170770,2,49
"4551",53144308,259312,2,35
"4552",53639073,159966,2,35
"4553",53639075,159966,2,35
"4554",53639157,380245,2,35
"4555",53639159,100194,2,35
"4556",53639163,373420,2,35
"4557",53639165,348085,2,35
"4558",53638911,159966,2,35
"4559",53639246,378190,2,35
"4560",53767958,159966,2,35
"4561",53767966,195224,2,35
"4562",53448964,146729,166,35
"4563",53767874,159966,2,35
"4564",53767878,380245,2,35
"4565",53767886,373420,2,35
"4566",53767876,159966,2,35
"4567",53767796,100194,2,35
"4568",53768386,378899,2,35
"4569",53768399,170770,2,49
"4570",53768404,378190,2,35
"4571",53923983,159966,2,35
"4572",53923987,8435,2,35
"4573",53923909,159966,2,35
"4574",53923911,159966,2,35
"4575",53923913,8435,2,35
"4576",53924059,159966,2,35
"4577",53924062,8435,2,35
"4578",53924064,100194,2,35
"4579",53924057,159966,2,35
"4580",53924066,195224,2,35
"4581",53923831,159966,2,35
"4582",53923833,380245,2,35
"4583",53923839,373420,2,35
"4584",53923749,159966,2,35
"4585",53932441,372058,11,35
"4586",53853705,32081,97,35
"4587",54178000,159966,2,35
"4588",54178003,159966,2,35
"4589",54177648,378899,2,35
"4590",54177650,374245,2,35
"4591",54177900,100194,2,35
"4592",54177902,195224,2,35
"4593",54178151,159966,2,35
"4594",54178155,8435,2,35
"4595",54178148,159966,2,35
"4596",54177816,159966,2,35
"4597",54177818,159966,2,35
"4598",54177820,8435,2,35
"4599",54177828,373420,2,35
"4600",54177740,8435,2,35
"4601",54177742,100194,2,35
"4602",54178321,378899,2,35
"4603",54178326,374245,2,35
"4604",54178337,378190,2,35
"4605",51096388,152643,2,35
"4606",51096390,259245,2,35
"4607",51096386,152643,2,35
"4608",50880950,125747,97,35
"4609",51096137,152643,2,35
"4610",51099164,355782,2,49
"4611",51295736,152643,2,35
"4612",51295738,100194,2,35
"4613",51295740,100194,2,35
"4614",51295742,195224,2,35
"4615",51295404,355782,2,49
"4616",51295468,152643,2,35
"4617",51295470,152643,2,35
"4618",51295472,100194,2,35
"4619",51295474,100194,2,35
"4620",51295478,368986,2,35
"4621",51295480,368985,2,35
"4622",51295482,368985,2,35
"4623",51455048,152643,2,35
"4624",51455050,100194,2,35
"4625",51348289,349050,97,88
"4626",51348290,124976,97,35
"4627",51454972,195224,2,35
"4628",51454699,100194,2,35
"4629",51454711,368986,2,35
"4630",51454716,368985,2,35
"4631",51518486,347527,97,35
"4632",51518487,370096,97,35
"4633",51581726,355782,2,49
"4634",51581788,152643,2,35
"4635",51581790,152643,2,35
"4636",51581792,100194,2,35
"4637",51581794,346340,2,35
"4638",51581796,368986,2,35
"4639",51581798,368985,2,35
"4640",51518002,349050,97,88
"4641",51518003,38921,97,35
"4642",51518827,370638,97,88
"4643",51518828,358455,97,35
"4644",51639657,11384,97,35
"4645",51639659,368237,97,35
"4646",51898948,372241,2,35
"4647",51640014,368237,97,35
"4648",51640015,344200,97,35
"4649",51640016,119641,97,35
"4650",51640017,7758,97,35
"4651",51640018,7758,97,35
"4652",51640013,11384,97,35
"4653",51808337,355782,2,49
"4654",51932239,348085,2,35
"4655",51932259,348085,2,35
"4656",51826693,349050,97,88
"4657",52074435,159966,2,35
"4658",52074437,159966,2,35
"4659",52074439,373418,2,35
"4660",52074441,373419,2,35
"4661",52074445,373420,2,35
"4662",52074447,348085,2,35
"4663",52074147,345380,2,35
"4664",52074153,348085,2,35
"4665",52074359,159966,2,35
"4666",52074361,159966,2,35
"4667",52074363,373418,2,35
"4668",52074365,373419,2,35
"4669",52074283,373418,2,35
"4670",52074285,373419,2,35
"4671",52074289,373420,2,35
"4672",52074291,348085,2,35
"4673",52074209,159966,2,35
"4674",52074211,373418,2,35
"4675",52211806,159966,2,35
"4676",52211808,373418,2,35
"4677",52211576,159966,2,35
"4678",52211578,159966,2,35
"4679",52211580,373418,2,35
"4680",52211582,373419,2,35
"4681",52211584,373420,2,35
"4682",52178479,8087,97,35
"4683",52178480,8245,97,35
"4684",52178481,8245,97,35
"4685",52420358,159966,2,35
"4686",52420361,159966,2,35
"4687",52420363,373418,2,35
"4688",52420365,373419,2,35
"4689",52393881,125747,97,35
"4690",52393882,125747,97,35
"4691",52393810,125747,97,35
"4692",52393811,125747,97,35
"4693",52393812,8245,97,35
"4694",52393608,125747,97,35
"4695",52420130,159966,2,35
"4696",52420132,159966,2,35
"4697",52420134,373418,2,35
"4698",52420136,373419,2,35
"4699",52420138,373420,2,35
"4700",52420584,374245,2,35
"4701",52420591,259312,2,35
"4702",52420599,259245,2,35
"4703",52420603,355782,2,49
"4704",52685670,159966,2,35
"4705",52685677,159966,2,35
"4706",52685685,373418,2,35
"4707",52685692,373419,2,35
"4708",52685430,159966,2,35
"4709",52685432,373418,2,35
"4710",52685434,373419,2,35
"4711",52685436,373420,2,35
"4712",52688460,170770,2,49
"4713",52688462,259312,2,35
"4714",52688464,345379,2,35
"4715",52688466,259245,2,35
"4716",52688458,374245,2,35
"4717",52918182,159966,2,35
"4718",52918184,159966,2,35
"4719",52918186,373418,2,35
"4720",52918188,373419,2,35
"4721",52950925,8247,97,35
"4722",52950926,8239,97,35
"4723",52950927,8239,97,35
"4724",52950928,8239,97,35
"4725",52950929,8239,97,35
"4726",52950930,8239,97,35
"4727",52950931,7758,97,35
"4728",52950932,7758,97,35
"4729",52950933,7758,97,35
"4730",52950934,7758,97,35
"4731",52950935,7758,97,35
"4732",52950936,125747,97,35
"4733",52917886,345380,2,35
"4734",52918106,159966,2,35
"4735",52918108,159966,2,35
"4736",52918110,373418,2,35
"4737",52918112,373419,2,35
"4738",52917948,159966,2,35
"4739",52917950,159966,2,35
"4740",52917952,373418,2,35
"4741",52917954,373419,2,35
"4742",52917956,373420,2,35
"4743",52918346,374245,2,35
"4744",52918348,170770,2,49
"4745",52918350,259312,2,35
"4746",53030703,195224,2,35
"4747",53144144,159966,2,35
"4748",53144146,373419,2,35
"4749",53144154,373420,2,35
"4750",53144156,348085,2,35
"4751",53143834,370761,2,35
"4752",53143836,370761,2,35
"4753",53143838,374245,2,35
"4754",53143840,170770,2,49
