"","item_id","cId","sgId"
"1362",374132,181,8
"1363",90970,4,31
"1364",163087,4,31
"1365",382095,19,31
"1366",345646,46,64
"1367",182823,134,31
"1368",46744,173,31
"1369",163087,173,31
"1370",7132,4,31
"1371",35864,46,31
"1372",158339,46,31
"1373",144847,46,31
"1374",7132,173,31
"1375",96978,46,31
"1376",79499,1,31
"1377",79499,46,31
"1378",374266,174,13
"1379",358085,2,31
"1380",368868,184,13
"1381",8734,4,36
"1382",223713,122,61
"1383",368878,161,61
"1384",375770,143,61
"1385",347047,48,61
"1386",13639,95,31
"1387",249483,123,36
"1388",196533,148,65
"1389",360590,106,31
"1390",372060,116,13
"1391",64103,107,31
"1392",186346,175,36
"1393",230460,48,13
"1394",46150,1,31
"1395",375689,1,13
"1396",71898,2,36
"1397",189414,107,31
"1398",5362,2,31
"1399",66571,46,31
"1400",14339,123,31
"1401",9839,123,31
"1402",254636,123,31
"1403",192002,123,31
"1404",247445,123,36
"1405",15194,123,36
"1406",371582,123,31
"1407",15193,123,36
"1408",36818,123,31
"1409",62508,123,31
"1410",230004,2,31
"1411",376796,46,31
"1412",250425,93,31
"1413",380918,46,31
"1414",246533,2,31
"1415",36828,4,31
"1416",169248,122,13
"1417",371699,134,13
"1418",5871,134,31
"1419",232620,6,31
"1420",96227,182,36
"1421",367089,181,8
"1422",169881,46,31
"1423",175220,46,31
"1424",202137,65,36
"1425",380564,65,36
"1426",382221,65,36
"1427",231400,29,36
"1428",5772,86,31
"1429",170559,86,31
"1430",76633,143,13
"1431",169427,142,71
"1432",41079,142,71
"1433",377340,143,61
"1434",377291,143,61
"1435",378109,143,61
"1436",196783,130,13
"1437",369221,106,36
"1438",360265,106,31
"1439",366364,107,61
"1440",203575,148,65
"1441",369292,29,36
"1442",360357,137,13
"1443",379296,86,74
"1444",192769,142,71
"1445",127027,106,31
"1446",368164,106,36
"1447",13285,106,36
"1448",356393,29,31
"1449",236216,106,36
"1450",206166,48,13
"1451",19985,106,31
"1452",196531,148,65
"1453",170778,32,61
"1454",364082,100,61
"1455",219784,148,65
"1456",220791,76,31
"1457",11140,95,31
"1458",235705,106,36
"1459",381717,29,71
"1460",381717,106,71
"1461",90595,4,36
"1462",93404,4,31
"1463",18377,2,36
"1464",372057,66,13
"1465",373308,66,36
"1466",238599,66,36
"1467",376406,65,61
"1468",346352,48,13
"1469",110757,127,36
"1470",5760,86,31
"1471",186730,87,13
"1472",161528,29,31
"1473",78552,143,13
"1474",375517,100,31
"1475",376118,100,61
"1476",129408,134,36
"1477",182056,122,109
"1478",193429,129,41
"1479",48706,137,13
"1480",228068,95,31
"1481",378897,86,13
"1482",378769,122,61
"1483",217505,122,61
"1484",375599,137,13
"1485",375730,85,61
"1486",260574,66,36
"1487",208824,161,61
"1488",189871,65,36
"1489",370367,66,36
"1490",376103,65,36
"1491",380409,66,36
"1492",58484,106,31
"1493",258057,30,31
"1494",372944,143,13
"1495",116915,29,31
"1496",216442,122,61
"1497",170729,147,61
"1498",375793,143,61
"1499",380026,48,13
"1500",181268,18,92
"1501",134308,173,31
"1502",376075,134,31
"1503",170802,134,61
"1504",122866,29,31
"1505",182756,142,71
"1506",375559,161,61
"1507",376099,161,61
"1508",357196,161,61
"1509",5934,104,31
"1510",231400,106,36
"1511",366228,1,13
"1512",372243,1,13
"1513",375047,1,31
"1514",5178,107,36
"1515",170802,48,61
"1516",122523,48,13
"1517",346352,100,13
"1518",360060,161,61
"1519",366480,100,13
"1520",359092,48,31
"1521",173238,122,61
"1522",362487,100,31
"1523",31850,46,31
"1524",354292,46,31
"1525",376410,84,61
"1526",369874,1,8
"1527",200346,175,31
"1528",364464,2,13
"1529",373523,137,13
"1530",372405,137,74
"1531",215142,48,31
"1532",362487,48,31
"1533",379128,137,74
"1534",379109,123,31
"1535",175433,107,61
"1536",112682,137,13
"1537",229098,148,65
"1538",254651,87,13
"1539",254225,87,36
"1540",373833,48,31
"1541",355749,48,13
"1542",378383,137,31
"1543",64745,76,31
"1544",362116,107,31
"1545",367020,142,71
"1546",365742,107,31
"1547",376004,29,31
"1548",379108,161,61
"1549",206149,87,8
"1550",380509,122,61
"1551",196161,173,31
"1552",198399,177,61
"1553",382077,46,31
"1554",78552,84,13
"1555",196294,182,13
"1556",366242,2,13
"1557",343622,134,61
"1558",157949,166,36
"1559",226259,93,13
"1560",228702,18,13
"1561",375141,2,31
"1562",167591,46,36
"1563",200310,175,31
"1564",203204,134,61
"1565",374942,134,36
"1566",36892,134,31
"1567",10304,175,36
"1568",379123,134,31
"1569",197190,46,31
"1570",111059,46,31
"1571",116902,74,64
"1572",13560,76,31
"1573",201250,148,65
"1574",376462,100,31
"1575",48778,29,31
"1576",362376,100,13
"1577",369140,100,61
"1578",228709,100,61
"1579",189403,100,13
"1580",188493,100,13
"1581",227116,100,13
"1582",371363,48,13
"1583",369321,100,13
"1584",107311,86,74
"1585",372502,48,13
"1586",246462,48,61
"1587",378470,48,13
"1588",355749,100,13
"1589",364633,48,13
"1590",364633,100,13
"1591",248922,100,13
"1592",351564,100,13
"1593",190638,166,71
"1594",32735,174,31
"1595",196540,148,65
"1596",374031,48,13
"1597",19170,46,31
"1598",234893,48,61
"1599",372977,143,13
"1600",250558,48,61
"1601",380818,143,13
"1602",368002,30,61
"1603",228101,30,31
"1604",368886,29,36
"1605",370577,122,61
"1606",245725,100,61
"1607",178086,30,31
"1608",207240,122,61
"1609",353715,122,61
"1610",363247,161,61
"1611",205829,161,61
"1612",182052,161,61
"1613",257995,74,31
"1614",97563,74,31
"1615",370393,161,61
"1616",195076,122,61
"1617",372503,100,13
"1618",170781,122,61
"1619",216442,161,61
"1620",364083,48,61
"1621",195076,161,61
"1622",353715,161,61
"1623",170781,161,61
"1624",201019,122,61
"1625",205829,122,61
"1626",370198,65,36
"1627",370198,66,36
"1628",182049,122,61
"1629",380034,122,61
"1630",363247,122,61
"1631",365974,161,61
"1632",372502,100,13
"1633",366364,30,61
"1634",196976,122,61
"1635",227506,48,13
"1636",369148,48,61
"1637",369221,29,36
"1638",363728,48,61
"1639",369845,29,36
"1640",345048,100,31
"1641",235263,100,61
"1642",235263,48,61
"1643",373229,48,31
"1644",218231,86,31
"1645",204480,148,65
"1646",374264,6,13
"1647",258922,142,71
"1648",373387,100,13
"1649",181470,106,31
"1650",346221,66,61
"1651",370582,106,31
"1652",175966,66,36
"1653",376869,106,31
"1654",376103,66,36
"1655",376459,29,31
"1656",375794,106,31
"1657",375794,29,31
"1658",376459,106,31
"1659",376003,106,31
"1660",379098,66,36
"1661",193350,29,31
"1662",368878,122,61
"1663",258931,175,31
"1664",197687,107,36
"1665",372556,29,31
"1666",376003,29,31
"1667",375400,95,31
"1668",368164,29,36
"1669",372411,100,13
"1670",63173,104,31
"1671",169422,142,71
"1672",369846,104,31
"1673",379239,29,36
"1674",189617,29,36
"1675",200366,122,61
"1676",229279,29,31
"1677",161528,106,31
"1678",79906,46,31
"1679",16073,46,31
"1680",368486,123,36
"1681",374464,123,36
"1682",157745,134,36
"1683",79447,5,31
"1684",5129,18,13
"1685",5820,182,13
"1686",372223,134,13
"1687",380152,93,31
"1688",367782,29,31
"1689",373791,142,71
"1690",375517,48,31
"1691",378375,86,74
"1692",378383,86,31
"1693",227506,100,13
"1694",182684,145,31
"1695",5804,123,31
"1696",233460,95,31
"1697",245725,48,61
"1698",174563,122,61
"1699",173238,134,61
"1700",347047,100,61
"1701",237138,142,71
"1702",372785,122,61
"1703",127027,29,31
"1704",6083,86,31
"1705",376405,66,61
"1706",380564,66,36
"1707",370836,127,36
"1708",218606,175,31
"1709",199637,175,31
"1710",254072,87,13
"1711",5367,30,36
"1712",5178,30,36
"1713",169618,86,31
"1714",370495,100,13
"1715",261654,174,13
"1716",361626,104,31
"1717",118461,104,31
"1718",180332,29,31
"1719",171272,142,71
"1720",363729,48,61
"1721",379775,100,13
"1722",343513,123,36
"1723",6233,123,31
"1724",375599,86,13
"1725",61718,76,31
"1726",182684,106,31
"1727",154684,30,36
"1728",226347,106,31
"1729",374256,29,31
"1730",380749,137,13
"1731",63173,76,31
"1732",379595,181,8
"1733",186436,66,36
"1734",382221,66,36
"1735",169424,142,71
"1736",372468,100,13
"1737",192257,30,31
"1738",233209,87,13
"1739",371994,134,13
"1740",136663,86,13
"1741",374031,100,13
"1742",377444,123,36
"1743",379239,106,36
"1744",245694,29,31
"1745",238276,122,61
"1746",169248,161,13
"1747",200366,161,61
"1748",173238,161,61
"1749",76553,48,8
"1750",372468,48,13
"1751",362811,87,8
"1752",180332,106,31
"1753",175076,106,71
"1754",120758,137,13
"1755",123162,137,13
"1756",236747,76,31
"1757",374216,76,31
"1758",368002,107,61
"1759",6171,123,36
"1760",366025,123,36
"1761",367386,123,36
"1762",219803,142,71
"1763",36545,123,31
"1764",368205,123,36
"1765",344580,123,36
"1766",366024,123,36
"1767",372060,115,13
"1768",183398,30,31
"1769",228667,30,31
"1770",377446,123,36
"1771",248486,123,36
"1772",228667,107,31
"1773",365039,107,31
"1774",34855,123,36
"1775",248487,123,36
"1776",6194,123,31
"1777",183670,123,36
"1778",239512,142,71
"1779",195105,142,71
"1780",226347,29,31
"1781",222414,142,71
"1782",375673,142,71
"1783",356461,142,71
"1784",356462,142,71
"1785",377445,123,36
"1786",372544,142,71
"1787",352898,142,71
"1788",169425,142,71
"1789",378084,123,36
"1790",364556,142,71
"1791",370583,29,36
"1792",356950,66,36
"1793",379128,86,74
"1794",226954,29,31
"1795",177112,104,31
"1796",379768,29,36
"1797",205594,106,31
"1798",369321,48,13
"1799",178225,107,61
"1800",196535,148,65
"1801",379074,100,61
"1802",364410,87,8
"1803",8530,74,31
"1804",45869,74,31
"1805",43520,87,36
"1806",346983,87,13
"1807",203312,142,71
"1808",371586,123,36
"1809",371585,123,36
"1810",196542,148,65
"1811",374465,123,36
"1812",195994,95,31
"1813",41637,95,31
"1814",382445,122,61
"1815",247993,46,31
"1816",361626,76,31
"1817",355746,76,31
"1818",360670,76,31
"1819",243576,142,71
"1820",197748,137,13
"1821",119631,76,31
"1822",244822,104,31
"1823",345567,76,31
"1824",119631,104,31
"1825",375506,76,31
"1826",256704,76,31
"1827",72627,104,31
"1828",224665,76,31
"1829",355196,76,31
"1830",129414,134,13
"1831",198650,30,36
"1832",358506,48,61
"1833",365574,130,13
"1834",245694,106,31
"1835",376869,29,31
"1836",107311,137,74
"1837",260646,87,8
"1838",373495,143,13
"1839",371605,128,36
"1840",380034,161,61
"1841",369148,100,61
"1842",228257,148,65
"1843",369854,100,13
"1844",375781,22,31
"1845",7155,104,31
"1846",377135,18,92
"1847",224665,104,31
"1848",218769,142,71
"1849",226954,106,31
"1850",174810,29,71
"1851",5862,29,31
"1852",5181,107,31
"1853",376075,30,31
"1854",220791,104,31
"1855",371353,48,13
"1856",373229,100,31
"1857",377688,48,31
"1858",374279,143,61
"1859",122866,106,31
"1860",197687,30,36
"1861",375865,29,31
"1862",342754,146,31
"1863",76553,100,8
"1864",373884,104,31
"1865",374216,104,31
"1866",157745,100,36
"1867",13560,104,31
"1868",375866,30,31
"1869",111247,100,61
"1870",373498,143,13
"1871",258057,107,31
"1872",232733,45,36
"1873",193957,146,31
"1874",110757,128,36
"1875",204551,93,13
"1876",238484,46,31
"1877",365721,122,61
"1878",360091,122,61
"1879",372784,122,61
"1880",374516,122,61
"1881",377591,161,61
"1882",221184,107,31
"1883",372223,100,13
"1884",379108,122,61
"1885",19985,29,31
"1886",197743,29,31
"1887",371010,29,36
"1888",232601,29,31
"1889",238060,29,31
"1890",235705,29,36
"1891",48151,46,36
"1892",129411,5,36
"1893",370578,122,61
"1894",91695,177,36
"1895",345567,146,31
"1896",361754,30,31
"1897",367864,198,81
"1898",75757,142,71
"1899",378988,86,41
"1900",256704,104,31
"1901",68787,177,31
"1902",76430,130,13
"1903",125420,86,13
"1904",166189,122,13
"1905",370393,122,61
"1906",238060,106,31
"1907",189885,87,61
"1908",378610,48,61
"1909",356393,106,31
"1910",368877,122,61
"1911",216817,66,36
"1912",369596,122,61
"1913",5862,106,31
"1914",377591,122,61
"1915",373387,48,13
"1916",372785,161,61
"1917",375559,122,61
"1918",250499,66,36
"1919",370836,128,36
"1920",192002,46,31
"1921",17609,46,31
"1922",367489,100,61
"1923",356057,148,65
"1924",372556,106,31
"1925",226348,106,31
"1926",364557,142,71
"1927",241817,142,71
"1928",246462,100,61
"1929",373232,48,13
"1930",376012,143,13
"1931",369227,134,13
"1932",170791,48,61
"1933",92147,2,36
"1934",361754,107,31
"1935",177099,107,31
"1936",172381,174,31
"1937",220604,142,71
"1938",230350,142,71
"1939",383433,88,13
"1940",375059,116,13
"1941",9147,123,36
"1942",261234,104,31
"1943",369293,104,31
"1944",16085,95,31
"1945",380895,86,65
"1946",36542,86,81
"1947",375781,21,31
"1948",355957,137,74
"1949",220717,30,31
"1950",125420,137,13
"1951",377912,107,61
"1952",383250,86,74
"1953",360670,104,31
"1954",380551,137,74
"1955",374101,128,36
"1956",381736,131,13
"1957",188629,142,71
"1958",371236,107,31
"1959",129406,30,13
"1960",187473,134,36
"1961",358506,134,61
"1962",227771,134,36
"1963",365691,129,13
"1964",189259,106,36
"1965",189259,29,36
"1966",189941,29,36
"1967",5871,29,31
"1968",378897,137,13
"1969",379768,106,36
"1970",375059,115,13
"1971",370933,94,81
"1972",369292,106,36
"1973",246609,119,31
"1974",238060,145,31
"1975",205684,46,31
"1976",14825,123,36
"1977",214055,123,36
"1978",372056,123,36
"1979",364687,100,61
"1980",370578,161,61
"1981",206166,100,13
"1982",215164,65,36
"1983",375985,100,13
"1984",375867,30,31
"1985",123162,86,13
"1986",359421,100,31
"1987",236676,29,31
"1988",205433,175,31
"1989",232601,106,31
"1990",375794,145,31
"1991",38719,29,36
"1992",372951,143,13
"1993",375785,143,61
"1994",369845,106,36
"1995",370636,116,13
"1996",136663,137,13
"1997",375472,86,104
"1998",205594,29,31
"1999",215142,100,31
"2000",381464,86,74
"2001",379572,87,8
"2002",371993,48,13
"2003",376409,143,61
"2004",247444,123,36
"2005",373232,100,13
"2006",379681,122,61
"2007",120497,175,31
"2008",368886,106,36
"2009",135044,104,31
"2010",368957,142,71
"2011",380154,93,8
"2012",379681,161,61
"2013",153758,87,13
"2014",378375,137,74
"2015",207341,48,61
"2016",369981,48,13
"2017",344624,87,8
"2018",258931,29,31
"2019",257312,87,13
"2020",177141,142,71
"2021",179107,142,71
"2022",237579,100,31
"2023",170791,100,61
"2024",369274,100,13
"2025",375792,143,61
"2026",377256,161,61
"2027",382652,88,13
"2028",375790,143,61
"2029",368056,100,8
"2030",63173,146,31
"2031",368992,1,8
"2032",370860,2,13
"2033",247677,137,31
"2034",112027,137,13
"2035",200819,100,13
"2036",175433,30,61
"2037",123870,106,31
"2038",375865,106,31
"2039",378203,1,8
"2040",344826,87,13
"2041",238276,161,61
"2042",380551,86,74
"2043",375506,104,31
"2044",5159,142,71
"2045",349553,134,36
"2046",7155,76,31
"2047",220791,146,31
"2048",380026,100,13
"2049",237953,115,81
"2050",212201,87,13
"2051",233211,87,36
"2052",182049,161,61
"2053",190745,142,71
"2054",208225,86,74
"2055",7726,87,71
"2056",234893,100,61
"2057",360340,123,31
"2058",193430,130,41
"2059",164118,46,31
"2060",237578,48,31
"2061",91118,46,31
"2062",376526,106,36
"2063",216824,29,31
"2064",197748,86,13
"2065",381464,137,74
"2066",200819,48,13
"2067",146777,134,36
"2068",35459,146,31
"2069",371994,100,13
"2070",371581,123,31
"2071",190286,104,31
"2072",201515,46,31
"2073",75543,95,31
"2074",374221,48,13
"2075",199933,148,65
"2076",177112,146,31
"2077",134666,29,31
"2078",134666,106,31
"2079",5367,107,36
"2080",154684,107,36
"2081",368160,48,80
"2082",258931,106,31
"2083",376053,107,31
"2084",371583,123,31
"2085",6537,66,36
"2086",353338,182,81
"2087",225304,106,31
"2088",192889,30,36
"2089",215144,29,71
"2090",374256,106,31
"2091",378829,87,8
"2092",380508,122,61
"2093",220351,87,13
"2094",8576,87,13
"2095",153396,46,64
"2096",62820,95,31
"2097",148532,129,13
"2098",120410,130,13
"2099",374304,143,13
"2100",372034,100,8
"2101",247677,86,31
"2102",249129,18,71
"2103",367150,123,36
"2104",118348,95,31
"2105",366365,123,36
"2106",348199,142,71
"2107",189871,66,36
"2108",357242,136,13
"2109",220806,142,71
"2110",184751,142,71
"2111",194343,142,71
"2112",376805,107,31
"2113",379533,142,71
"2114",372720,1,13
"2115",232027,175,13
"2116",218358,174,13
"2117",191198,5,36
"2118",375772,143,61
"2119",6095,95,31
"2120",17839,95,31
"2121",176574,95,31
"2122",377742,46,31
"2123",380895,137,65
"2124",136269,137,13
"2125",178086,107,31
"2126",255974,122,61
"2127",376053,30,31
"2128",355746,104,31
"2129",69350,76,31
"2130",208225,137,74
"2131",196976,161,61
"2132",237953,116,81
"2133",217058,174,61
"2134",170820,48,61
"2135",375761,143,61
"2136",376099,122,61
"2137",365721,161,61
"2138",189941,106,36
"2139",234607,161,61
"2140",376075,107,31
"2141",174563,161,61
"2142",87468,87,36
"2143",371699,48,13
"2144",378610,100,61
"2145",355196,104,31
"2146",12923,123,36
"2147",383433,131,13
"2148",383008,86,81
"2149",378082,161,61
"2150",170728,30,61
"2151",209469,48,41
"2152",186803,29,36
"2153",129406,107,13
"2154",215144,106,71
"2155",228712,48,61
"2156",367504,48,61
"2157",126699,123,31
"2158",360357,148,13
"2159",377660,100,31
"2160",5349,19,31
"2161",44892,148,65
"2162",380895,148,65
"2163",381440,148,65
"2164",368958,122,61
"2165",375780,21,31
"2166",182171,142,71
"2167",177247,142,71
"2168",185504,142,71
"2169",379598,181,8
"2170",371605,127,36
"2171",90969,107,31
"2172",229279,106,31
"2173",191558,142,71
"2174",183677,122,61
"2175",172611,66,36
"2176",233424,48,61
"2177",342236,142,71
"2178",245133,46,31
"2179",375141,46,31
"2180",5871,106,31
"2181",374527,143,13
"2182",367742,147,61
"2183",231401,106,36
"2184",360355,148,65
"2185",188675,100,13
"2186",206637,182,81
"2187",374740,161,61
"2188",377043,106,31
"2189",5862,107,31
"2190",369596,161,61
"2191",36542,137,81
"2192",16995,123,31
"2193",129414,107,13
"2194",5943,147,31
"2195",166331,86,81
"2196",379296,137,74
"2197",5862,145,31
"2198",76588,76,31
"2199",69350,104,31
"2200",196539,148,65
"2201",379893,30,13
"2202",15167,174,31
"2203",377468,123,36
