"","user_id","item_id","partition","rating"
"1605",3276,236766,"train",0.5
"1606",3276,371769,"train",0.5
"1607",3276,371797,"train",2
"1608",3276,134280,"train",1.5
"1609",3276,237044,"train",1
"1610",3276,246175,"train",0.5
"1611",3276,157426,"train",1
"1612",3276,372758,"train",8.5
"1613",3276,13276,"train",10
"1614",3276,372313,"train",9
"1615",3276,175993,"train",1.5
"1616",3276,369191,"train",0
"1617",3276,158653,"train",0
"1618",3276,373260,"train",3.5
"1619",3276,374061,"train",0.5
"1620",3276,375548,"train",0
"1621",3276,377373,"train",6.5
"1622",3276,254344,"train",1.5
"1623",3276,376785,"train",2.5
"1624",3276,377087,"train",1
"1625",3276,377253,"train",2
"1626",3276,379836,"test",0
"1627",3276,4884,"test",2
"1628",3276,236621,"test",1
"1629",3276,179528,"test",2
"1630",3276,236766,"test",0.5
"1631",3276,373260,"test",3.5
"1632",3276,349448,"test",0
"1633",3276,235089,"test",2.5
"1634",3276,5134,"test",0
"1635",3276,236620,"test",2
"1636",3276,157426,"test",1
"1637",3276,355587,"test",2
"1638",3276,87477,"test",2
"1639",3416,365301,"train",1.5
"1640",3416,236621,"train",1.5
"1641",3416,355599,"train",2.5
"1642",3416,357566,"train",1.5
"1643",3416,235089,"train",3
"1644",3416,367097,"train",0.5
"1645",3416,179528,"train",1
"1646",3416,236766,"train",0
"1647",3416,347151,"train",0
"1648",3416,369191,"train",1
"1649",3416,237114,"train",2
"1650",3416,369191,"train",1
"1651",3416,370554,"train",4
"1652",3416,4884,"train",2.5
"1653",3416,371781,"train",0.5
"1654",3416,371797,"train",0
"1655",3416,236620,"train",1.5
"1656",3416,360664,"train",5.5
"1657",3416,373260,"train",2.5
"1658",3416,355587,"train",0.5
"1659",3416,371654,"train",0
"1660",3416,377373,"train",3
"1661",3416,377087,"train",3.5
"1662",3416,157426,"train",1
"1663",3416,179528,"test",1
"1664",3416,373260,"test",2.5
"1665",3416,236621,"test",1.5
"1666",3416,237283,"test",0.5
"1667",3416,236620,"test",1.5
"1668",3416,349448,"test",0.5
"1669",3416,235089,"test",3
"1670",3416,5134,"test",3
"1671",3416,4884,"test",2.5
"1672",3416,355587,"test",0.5
"1673",3416,157426,"test",1
"1674",3464,179528,"train",0
"1675",3464,368668,"train",0
"1676",3464,236621,"train",0
"1677",3464,369020,"train",0
"1678",3464,357608,"train",0.5
"1679",3464,4884,"train",0
"1680",3464,365307,"train",0
"1681",3464,361811,"train",0
"1682",3464,369191,"train",0
"1683",3464,370554,"train",0
"1684",3464,157426,"train",0.5
"1685",3464,370773,"train",4.5
"1686",3464,369740,"train",0
"1687",3464,371056,"train",0.5
"1688",3464,370556,"train",0
"1689",3464,370555,"train",0
"1690",3464,12035,"train",0.5
"1691",3464,371562,"train",0.5
"1692",3464,237114,"train",0.5
"1693",3464,237283,"train",0
"1694",3464,237044,"train",0.5
"1695",3464,373261,"train",0.5
"1696",3464,236620,"train",0.5
"1697",3464,235089,"train",0
"1698",3464,371654,"train",0.5
"1699",3464,374061,"train",0.5
"1700",3464,374901,"train",0
"1701",3464,259851,"train",0.5
"1702",3464,373260,"train",0
"1703",3464,228897,"train",0
"1704",3464,375548,"train",0.5
"1705",3464,376785,"train",0
"1706",3464,254344,"train",0.5
"1707",3464,377253,"train",1
"1708",3464,236766,"train",0
"1709",3464,157426,"test",0.5
"1710",3464,237044,"test",0.5
"1711",3464,379836,"test",0
"1712",3464,87477,"test",0.5
"1713",3464,237283,"test",0
"1714",3464,179528,"test",0
"1715",3464,134280,"test",0
"1716",3464,228897,"test",0
"1717",3464,236620,"test",0.5
"1718",3464,4884,"test",0
"1719",3464,355587,"test",0
"1720",3464,236766,"test",0
"1721",3464,236621,"test",0
"1722",3464,235089,"test",0
"1723",3464,5134,"test",0
"1724",3464,349448,"test",0
"1725",3464,381573,"test",0
"1726",3464,381833,"test",0
"1727",3644,356667,"train",5.5
"1728",3644,247494,"train",0.5
"1729",3644,259567,"train",1
"1730",3644,254344,"train",2.5
"1731",3644,4754,"train",0.5
"1732",3644,246781,"train",1
"1733",3644,365289,"train",10
"1734",3644,355590,"train",1
"1735",3644,368202,"train",0
"1736",3644,4884,"train",0
"1737",3644,4865,"train",0.5
"1738",3644,368875,"train",2.5
"1739",3644,359757,"train",2.5
"1740",3644,371423,"train",7
"1741",3644,100074,"train",0.5
"1742",3644,370556,"train",0.5
"1743",3644,237044,"train",1
"1744",3644,371016,"train",0.5
"1745",3644,177138,"train",0.5
"1746",3644,4884,"train",0
"1747",3644,366165,"train",0.5
"1748",3644,345003,"train",1
"1749",3644,372240,"train",0
"1750",3644,134280,"train",0
"1751",3644,4865,"test",0.5
"1752",3644,357557,"test",2
"1753",3644,193050,"test",1
"1754",3644,356667,"test",5.5
"1755",3644,355590,"test",1
"1756",3644,221620,"test",0
"1757",3644,342648,"test",10
"1758",3644,381198,"test",10
"1759",3644,247493,"test",2
"1760",3644,4732,"test",6
"1761",3644,100074,"test",0.5
"1762",3644,355587,"test",0
"1763",3652,260561,"train",0.5
"1764",3652,361811,"train",0
"1765",3652,357608,"train",0
"1766",3652,369898,"train",0
"1767",3652,179528,"train",0
"1768",3652,370762,"train",1
"1769",3652,369740,"train",5
"1770",3652,4884,"train",2
"1771",3652,371244,"train",0
"1772",3652,362593,"train",0.5
"1773",3652,370554,"train",2
"1774",3652,371562,"train",1.5
"1775",3652,236621,"train",0.5
"1776",3652,366312,"train",3
"1777",3652,370554,"train",2
"1778",3652,371654,"train",0.5
"1779",3652,373540,"train",6.5
"1780",3652,237114,"train",0
"1781",3652,374056,"train",1
"1782",3652,259851,"train",0
"1783",3652,355587,"train",0
"1784",3652,375548,"train",0
"1785",3652,377373,"train",3
"1786",3652,166236,"train",0
"1787",3652,228897,"train",0.5
"1788",3652,254344,"train",1
"1789",3652,246188,"train",1
"1790",3652,235089,"test",0
"1791",3652,236621,"test",0.5
"1792",3652,246188,"test",1
"1793",3652,87477,"test",0.5
"1794",3652,373540,"test",6.5
"1795",3652,237114,"test",0
"1796",3652,236620,"test",0.5
"1797",3652,157426,"test",0
"1798",3652,349448,"test",0.5
"1799",3652,228897,"test",0.5
"1800",3652,355587,"test",0
"1801",3746,247493,"train",2
"1802",3746,355599,"train",4
"1803",3746,355590,"train",1
"1804",3746,367025,"train",3
"1805",3746,193050,"train",1
"1806",3746,247494,"train",2
"1807",3746,4865,"train",1
"1808",3746,356667,"train",1
"1809",3746,356724,"train",4
"1810",3746,4877,"train",1
"1811",3746,254344,"train",0
"1812",3746,355410,"train",9
"1813",3746,368668,"train",0
"1814",3746,367915,"train",0.5
"1815",3746,157426,"train",0
"1816",3746,4884,"train",1
"1817",3746,367973,"train",1
"1818",3746,368170,"train",0
"1819",3746,369191,"train",0.5
"1820",3746,343225,"train",10
"1821",3746,369284,"train",10
"1822",3746,369191,"train",0.5
"1823",3746,370767,"train",9.5
"1824",3746,369741,"train",1.5
"1825",3746,236621,"train",1.5
"1826",3746,345003,"train",5.5
"1827",3746,363456,"train",0.5
"1828",3746,370564,"train",0
"1829",3746,236196,"train",6
"1830",3746,64052,"train",0
"1831",3746,371773,"train",10
"1832",3746,366886,"train",0
"1833",3746,371568,"train",3
"1834",3746,371564,"train",10
"1835",3746,371562,"train",1.5
"1836",3746,371563,"train",0
"1837",3746,179528,"train",0
"1838",3746,372758,"train",5.5
"1839",3746,13276,"train",0
"1840",3746,372905,"train",10
"1841",3746,372845,"train",10
"1842",3746,372545,"train",0
"1843",3746,373264,"train",1
"1844",3746,373794,"train",10
"1845",3746,367097,"train",0.5
"1846",3746,177138,"train",0.5
"1847",3746,4754,"train",0.5
"1848",3746,374458,"train",10
"1849",3746,374956,"train",10
"1850",3746,374738,"train",10
"1851",3746,375623,"train",0
"1852",3746,238369,"train",5
"1853",3746,377327,"train",10
"1854",3746,377090,"train",10
"1855",3746,376372,"train",2
"1856",3746,376370,"train",2.5
"1857",3746,377254,"train",10
"1858",3746,377587,"train",10
"1859",3746,4865,"test",1
"1860",3746,4884,"test",1
"1861",3746,246781,"test",3.5
"1862",3746,379594,"test",0
"1863",3746,4884,"test",1
"1864",3746,247493,"test",2
"1865",3746,193050,"test",1
"1866",3746,372545,"test",0
"1867",3746,355590,"test",1
"1868",3746,100205,"test",10
"1869",3746,177138,"test",0.5
"1870",3909,257931,"train",0
"1871",3909,370762,"train",2
"1872",3909,249314,"train",6
"1873",3909,237044,"train",2.5
"1874",3909,36045,"train",5.5
"1875",3909,158653,"train",1.5
"1876",3909,372789,"train",1
"1877",3909,373540,"train",1
"1878",3909,358088,"train",5.5
"1879",3909,355587,"train",3
"1880",3909,179528,"train",2
"1881",3909,355587,"test",3
"1882",3909,358088,"test",5.5
"1883",3909,363425,"test",2
"1884",3909,87477,"test",7
"1885",3909,179528,"test",2
"1886",3909,235089,"test",4.5
"1887",3909,36045,"test",5.5
"1888",3909,4884,"test",2
"1889",3909,237114,"test",1.5
"1890",3909,373260,"test",4.5
"1891",3909,236621,"test",1
"1892",3909,236620,"test",2.5
"1893",3991,367351,"train",8.5
"1894",3991,368668,"train",0.5
"1895",3991,368024,"train",8.5
"1896",3991,253812,"train",3
"1897",3991,222671,"train",1.5
"1898",3991,370762,"train",4.5
"1899",3991,362961,"train",0
"1900",3991,370744,"train",0
"1901",3991,371059,"train",2
"1902",3991,371769,"train",3
"1903",3991,372240,"train",0.5
"1904",3991,370554,"train",0
"1905",3991,356818,"train",0
"1906",3991,372758,"train",2.5
"1907",3991,372724,"train",0.5
"1908",3991,13276,"train",10
"1909",3991,372385,"train",9.5
"1910",3991,372313,"train",0
"1911",3991,373540,"train",5
"1912",3991,6066,"train",0.5
"1913",3991,259851,"train",9.5
"1914",3991,355955,"train",0.5
"1915",3991,355770,"train",0.5
"1916",3991,375382,"train",5.5
"1917",3991,377373,"train",5
"1918",3991,377374,"train",0
"1919",3991,245116,"train",5.5
"1920",3991,350427,"train",0.5
"1921",3991,355770,"test",0.5
"1922",3991,379594,"test",0
"1923",3991,373540,"test",5
"1924",3991,222671,"test",1.5
"1925",3991,380114,"test",0.5
"1926",3991,381260,"test",0
"1927",3991,380653,"test",0.5
"1928",3991,380652,"test",1
"1929",3991,158653,"test",0
"1930",3991,381573,"test",0
"1931",3991,381577,"test",0
"1932",3998,4865,"train",0.5
"1933",3998,259567,"train",5.5
"1934",3998,246335,"train",1
"1935",3998,221620,"train",0
"1936",3998,221541,"train",5.5
"1937",3998,254909,"train",2
"1938",3998,179528,"train",1
"1939",3998,364344,"train",10
"1940",3998,221772,"train",8
"1941",3998,99729,"train",0
"1942",3998,234762,"train",0.5
"1943",3998,235089,"train",0
"1944",3998,246182,"train",10
"1945",3998,177138,"train",1
"1946",3998,221551,"train",0.5
"1947",3998,236621,"train",1
"1948",3998,355590,"train",0.5
"1949",3998,247493,"train",1
"1950",3998,4732,"train",7.5
"1951",3998,193050,"train",1
"1952",3998,367909,"train",10
"1953",3998,370153,"train",0
"1954",3998,224776,"train",10
"1955",3998,4884,"train",0.5
"1956",3998,368005,"train",1
"1957",3998,368005,"train",1
"1958",3998,370095,"train",0
"1959",3998,123646,"train",6.5
"1960",3998,369288,"train",2
"1961",3998,357566,"train",0.5
"1962",3998,369194,"train",10
"1963",3998,366111,"train",2
"1964",3998,357557,"train",0.5
"1965",3998,367516,"train",0
"1966",3998,370773,"train",0.5
"1967",3998,221553,"train",10
"1968",3998,366113,"train",10
"1969",3998,354803,"train",10
"1970",3998,186430,"train",0.5
"1971",3998,364369,"train",0.5
"1972",3998,237283,"train",0.5
"1973",3998,362517,"train",10
"1974",3998,372145,"train",4
"1975",3998,369741,"train",10
"1976",3998,356724,"train",0
"1977",3998,368875,"train",0.5
"1978",3998,247528,"train",0.5
"1979",3998,352422,"train",5.5
"1980",3998,64052,"train",0.5
"1981",3998,244777,"train",0.5
"1982",3998,372618,"train",0.5
"1983",3998,202669,"train",10
"1984",3998,373540,"train",3
"1985",3998,243647,"train",10
"1986",3998,374513,"train",10
"1987",3998,374064,"train",10
"1988",3998,371653,"train",9.5
"1989",3998,258537,"train",10
"1990",3998,375554,"train",10
"1991",3998,375553,"train",10
"1992",3998,375998,"train",3.5
"1993",3998,375399,"train",10
"1994",3998,376028,"train",1.5
"1995",3998,247494,"train",1.5
"1996",3998,250611,"train",2
"1997",3998,373874,"train",0.5
"1998",3998,379737,"test",10
"1999",3998,373540,"test",3
"2000",3998,4865,"test",0.5
"2001",3998,187873,"test",1
"2002",3998,246181,"test",10
"2003",3998,236621,"test",1
"2004",3998,380504,"test",10
"2005",3998,380032,"test",10
"2006",3998,247528,"test",0.5
"2007",3998,344443,"test",0.5
"2008",3998,4884,"test",0.5
"2009",3998,244777,"test",0.5
"2010",3998,177138,"test",1
"2011",3998,4884,"test",0.5
"2012",3998,372545,"test",0
"2013",3998,4754,"test",0.5
"2014",3998,257573,"test",0.5
"2015",3998,380505,"test",10
"2016",3998,221541,"test",5.5
"2017",3998,371653,"test",9.5
"2018",3998,381402,"test",6.5
"2019",3999,4865,"train",0.5
"2020",3999,259567,"train",5
"2021",3999,246335,"train",1
"2022",3999,221620,"train",0
"2023",3999,221541,"train",5.5
"2024",3999,254909,"train",2
"2025",3999,179528,"train",1
"2026",3999,364344,"train",10
"2027",3999,221772,"train",8
"2028",3999,99729,"train",0
"2029",3999,234762,"train",0.5
"2030",3999,235089,"train",5
"2031",3999,345400,"train",1.5
"2032",3999,246182,"train",10
"2033",3999,177138,"train",1
"2034",3999,221551,"train",1
"2035",3999,236621,"train",1.5
"2036",3999,355590,"train",0.5
"2037",3999,367016,"train",0.5
"2038",3999,260543,"train",10
"2039",3999,247528,"train",0.5
"2040",3999,186430,"train",0.5
"2041",3999,247493,"train",1
"2042",3999,358421,"train",10
"2043",3999,345831,"train",10
"2044",3999,355591,"train",10
"2045",3999,232626,"train",0
"2046",3999,349198,"train",2
"2047",3999,4732,"train",8
"2048",3999,221617,"train",0
"2049",3999,193050,"train",1
"2050",3999,367909,"train",10
"2051",3999,370153,"train",0
"2052",3999,224776,"train",10
"2053",3999,4884,"train",0.5
"2054",3999,368005,"train",1
"2055",3999,368005,"train",1
"2056",3999,370095,"train",0
"2057",3999,123646,"train",6.5
"2058",3999,369288,"train",2
"2059",3999,357566,"train",0.5
"2060",3999,369194,"train",10
"2061",3999,366111,"train",2
"2062",3999,357557,"train",0.5
"2063",3999,369736,"train",1
"2064",3999,367516,"train",0
"2065",3999,370773,"train",0.5
"2066",3999,221553,"train",10
"2067",3999,366113,"train",10
"2068",3999,354803,"train",10
"2069",3999,364369,"train",0.5
"2070",3999,237283,"train",0.5
"2071",3999,352595,"train",1
"2072",3999,37290,"train",0
"2073",3999,362517,"train",10
"2074",3999,372145,"train",4
"2075",3999,369741,"train",10
"2076",3999,356724,"train",0
"2077",3999,368875,"train",0.5
"2078",3999,352422,"train",5.5
"2079",3999,64052,"train",0.5
"2080",3999,244777,"train",0.5
"2081",3999,372618,"train",0.5
"2082",3999,221551,"train",1
"2083",3999,202669,"train",10
"2084",3999,373540,"train",3
"2085",3999,355062,"train",0
"2086",3999,243647,"train",10
"2087",3999,374513,"train",10
"2088",3999,374064,"train",10
"2089",3999,371653,"train",9.5
"2090",3999,258537,"train",10
"2091",3999,375554,"train",10
"2092",3999,375553,"train",10
"2093",3999,375998,"train",3.5
"2094",3999,375399,"train",10
"2095",3999,376028,"train",1.5
"2096",3999,247494,"train",1
"2097",3999,250611,"train",2
"2098",3999,373874,"train",0.5
"2099",3999,377240,"train",10
"2100",3999,379737,"test",10
"2101",3999,373540,"test",3
"2102",3999,4865,"test",0.5
"2103",3999,187873,"test",3.5
"2104",3999,246181,"test",10
"2105",3999,236621,"test",1.5
"2106",3999,356460,"test",10
"2107",3999,259567,"test",5
"2108",3999,243646,"test",0.5
"2109",3999,380504,"test",10
"2110",3999,380032,"test",10
"2111",3999,247528,"test",0.5
"2112",3999,344443,"test",0.5
"2113",3999,4884,"test",0.5
"2114",3999,244777,"test",0.5
"2115",3999,177138,"test",1
"2116",3999,4884,"test",0.5
"2117",3999,372545,"test",0
"2118",3999,4754,"test",0.5
"2119",3999,257573,"test",0.5
"2120",3999,380505,"test",10
"2121",3999,221541,"test",5.5
"2122",3999,371653,"test",9.5
"2123",3999,381402,"test",6.5
"2124",4000,4865,"train",0.5
"2125",4000,259567,"train",9.5
"2126",4000,246335,"train",1
"2127",4000,221620,"train",1
"2128",4000,221541,"train",5
"2129",4000,254909,"train",2.5
"2130",4000,179528,"train",1
"2131",4000,246182,"train",10
"2132",4000,221772,"train",10
"2133",4000,177138,"train",1.5
"2134",4000,221551,"train",0.5
"2135",4000,236621,"train",1
"2136",4000,355590,"train",0
"2137",4000,345831,"train",10
"2138",4000,355591,"train",10
"2139",4000,232626,"train",0
"2140",4000,247493,"train",1
"2141",4000,349198,"train",2
"2142",4000,4732,"train",8.5
"2143",4000,235089,"train",9.5
"2144",4000,221617,"train",0
"2145",4000,193050,"train",1
"2146",4000,367909,"train",10
"2147",4000,186430,"train",5.5
"2148",4000,367516,"train",6.5
"2149",4000,367098,"train",10
"2150",4000,368199,"train",10
"2151",4000,236620,"train",1
"2152",4000,368200,"train",10
"2153",4000,224776,"train",10
"2154",4000,123646,"train",6.5
"2155",4000,369288,"train",2
"2156",4000,369736,"train",1
"2157",4000,370773,"train",0.5
"2158",4000,364369,"train",0.5
"2159",4000,202669,"train",10
"2160",4000,373540,"train",1
"2161",4000,374513,"train",10
"2162",4000,374064,"train",10
"2163",4000,371653,"train",9.5
"2164",4000,258537,"train",10
"2165",4000,375554,"train",10
"2166",4000,375553,"train",10
"2167",4000,375998,"train",3.5
"2168",4000,376028,"train",1.5
"2169",4000,247494,"train",1
"2170",4000,4884,"train",0.5
"2171",4000,360084,"train",10
"2172",4000,377373,"train",0
"2173",4000,377090,"train",0.5
"2174",4000,373260,"train",0
"2175",4000,377249,"train",10
"2176",4000,355062,"train",2.5
"2177",4000,187873,"train",8.5
"2178",4000,250611,"train",2
"2179",4000,373874,"train",0.5
"2180",4000,377240,"train",10
"2181",4000,379737,"test",10
"2182",4000,246181,"test",10
"2183",4000,187873,"test",8.5
"2184",4000,344443,"test",0.5
"2185",4000,158653,"test",0.5
"2186",4000,4865,"test",0.5
"2187",4000,4732,"test",8.5
"2188",4000,177138,"test",1.5
"2189",4000,179528,"test",1
"2190",4000,371653,"test",9.5
"2191",4000,381402,"test",6.5
"2192",4001,259567,"train",5
"2193",4001,4865,"train",0.5
"2194",4001,221541,"train",5
"2195",4001,254909,"train",2.5
"2196",4001,179528,"train",1
"2197",4001,345400,"train",1.5
"2198",4001,246182,"train",10
"2199",4001,221772,"train",10
"2200",4001,177138,"train",1.5
"2201",4001,221551,"train",0.5
"2202",4001,236621,"train",0.5
"2203",4001,355590,"train",0
"2204",4001,349198,"train",2
"2205",4001,4732,"train",7.5
"2206",4001,235089,"train",9.5
"2207",4001,221617,"train",0
"2208",4001,247493,"train",3
"2209",4001,368481,"train",2.5
"2210",4001,368480,"train",10
"2211",4001,367098,"train",6.5
"2212",4001,221620,"train",0.5
"2213",4001,193050,"train",1
"2214",4001,366165,"train",1
"2215",4001,367909,"train",10
"2216",4001,186430,"train",5.5
"2217",4001,367516,"train",6.5
"2218",4001,368199,"train",10
"2219",4001,236620,"train",1
"2220",4001,368200,"train",10
"2221",4001,224776,"train",10
"2222",4001,123646,"train",6.5
"2223",4001,369288,"train",2
"2224",4001,369736,"train",1
"2225",4001,370773,"train",0.5
"2226",4001,364369,"train",0.5
"2227",4001,352595,"train",1
"2228",4001,357566,"train",0
"2229",4001,37290,"train",0
"2230",4001,362517,"train",10
"2231",4001,372145,"train",4
"2232",4001,369741,"train",10
"2233",4001,237283,"train",1
"2234",4001,356724,"train",0
"2235",4001,368875,"train",0.5
"2236",4001,202669,"train",10
"2237",4001,373540,"train",3
"2238",4001,374513,"train",10
"2239",4001,374064,"train",10
"2240",4001,371653,"train",9.5
"2241",4001,258537,"train",10
"2242",4001,375554,"train",10
"2243",4001,375553,"train",10
"2244",4001,4884,"train",0.5
"2245",4001,377249,"train",10
"2246",4001,355062,"train",2.5
"2247",4001,187873,"train",6.5
"2248",4001,250611,"train",2
"2249",4001,373874,"train",0.5
"2250",4001,373269,"train",10
"2251",4001,377240,"train",10
"2252",4001,247494,"train",0
"2253",4001,379737,"test",10
"2254",4001,373540,"test",3
"2255",4001,4865,"test",0.5
"2256",4001,187873,"test",6.5
"2257",4001,246181,"test",10
"2258",4001,236621,"test",0.5
"2259",4001,356460,"test",10
"2260",4001,259567,"test",5
"2261",4001,243646,"test",0.5
"2262",4001,344443,"test",0.5
"2263",4001,380505,"test",10
"2264",4001,371653,"test",9.5
"2265",4001,381402,"test",6.5
"2266",4001,378065,"test",10
"2267",4121,100079,"train",1
"2268",4121,4865,"train",0
"2269",4121,4737,"train",0.5
"2270",4121,356661,"train",10
"2271",4121,345400,"train",10
"2272",4121,37290,"train",1
"2273",4121,349796,"train",10
"2274",4121,236621,"train",0
"2275",4121,232626,"train",0
"2276",4121,247493,"train",0
"2277",4121,361814,"train",2.5
"2278",4121,366582,"train",3.5
"2279",4121,186430,"train",0.5
"2280",4121,370653,"train",1
"2281",4121,4884,"train",0
"2282",4121,370744,"train",1.5
"2283",4121,366886,"train",1
"2284",4121,371769,"train",0
"2285",4121,355590,"train",0
"2286",4121,236766,"train",0
"2287",4121,373426,"train",0
"2288",4121,357566,"train",0
"2289",4121,177138,"train",0
"2290",4121,375464,"train",1.5
"2291",4121,221620,"train",0
"2292",4121,377373,"train",5
"2293",4121,247528,"train",0
"2294",4121,4865,"test",0
"2295",4121,364369,"test",0.5
"2296",4121,87477,"test",0
"2297",4121,193050,"test",0.5
"2298",4121,372545,"test",0.5
"2299",4121,378065,"test",1
"2300",4121,4732,"test",2
"2301",4121,247528,"test",0
"2302",4121,355590,"test",0
"2303",4121,374901,"test",0
"2304",4121,365311,"test",1
"2305",4121,355587,"test",0
"2306",4550,4884,"train",3.5
"2307",4550,247494,"train",1
"2308",4550,4865,"train",0.5
"2309",4550,355590,"train",0
"2310",4550,367025,"train",0.5
"2311",4550,188017,"train",2
"2312",4550,356724,"train",0
"2313",4550,368024,"train",0
"2314",4550,360326,"train",0
"2315",4550,247493,"train",3
"2316",4550,235089,"train",0.5
"2317",4550,366886,"train",0
"2318",4550,370576,"train",2.5
"2319",4550,372073,"train",1
"2320",4550,36045,"train",5
"2321",4550,372047,"train",2
"2322",4550,371655,"train",0
"2323",4550,372758,"train",3
"2324",4550,357566,"train",0.5
"2325",4550,355587,"train",0.5
"2326",4550,4884,"train",3.5
"2327",4550,366166,"train",0.5
"2328",4550,221617,"train",0
"2329",4550,193050,"train",0
"2330",4550,375623,"train",2
"2331",4550,237044,"train",0
"2332",4550,377373,"train",1.5
"2333",4550,5134,"train",0
"2334",4550,363425,"train",7
"2335",4550,257931,"train",4.5
"2336",4550,372789,"train",2.5
"2337",4550,363425,"test",7
"2338",4550,379836,"test",0
"2339",4550,372545,"test",1.5
"2340",4550,4884,"test",3.5
"2341",4550,355590,"test",0
"2342",4550,355705,"test",0.5
"2343",4550,257931,"test",4.5
"2344",4550,36045,"test",5
"2345",4550,358088,"test",9
"2346",4550,366471,"test",4.5
"2347",4550,4865,"test",0.5
"2348",4550,193050,"test",0
"2349",4551,4865,"train",0.5
"2350",4551,355590,"train",0
"2351",4551,4884,"train",1.5
"2352",4551,179528,"train",0
"2353",4551,247494,"train",1
"2354",4551,367025,"train",0.5
"2355",4551,188017,"train",2
"2356",4551,356724,"train",0
"2357",4551,368024,"train",0
"2358",4551,360326,"train",0
"2359",4551,235089,"train",0.5
"2360",4551,370963,"train",10
"2361",4551,366886,"train",0
"2362",4551,247493,"train",4
"2363",4551,370576,"train",2.5
"2364",4551,372073,"train",1
"2365",4551,36045,"train",5
"2366",4551,372047,"train",2
"2367",4551,371655,"train",0
"2368",4551,372758,"train",3
"2369",4551,357566,"train",0.5
"2370",4551,4884,"train",1.5
"2371",4551,366166,"train",0.5
"2372",4551,221617,"train",0
"2373",4551,375623,"train",2
"2374",4551,377373,"train",2
"2375",4551,5134,"train",0
"2376",4551,363425,"train",6
"2377",4551,257931,"train",1
"2378",4551,372789,"train",2.5
"2379",4551,363425,"test",6
"2380",4551,379836,"test",0
"2381",4551,36045,"test",5
"2382",4551,372545,"test",1.5
"2383",4551,4884,"test",1.5
"2384",4551,355590,"test",0
"2385",4551,355705,"test",0.5
"2386",4551,257931,"test",1
"2387",4551,358088,"test",7.5
"2388",4551,366471,"test",5
"2389",4551,4865,"test",0.5
"2390",4551,193050,"test",0
"2391",4627,4884,"train",0.5
"2392",4627,237114,"train",0
"2393",4627,235089,"train",0.5
"2394",4627,246188,"train",0
"2395",4627,367097,"train",0.5
"2396",4627,369898,"train",1.5
"2397",4627,368024,"train",0
"2398",4627,370744,"train",0
"2399",4627,370555,"train",0
"2400",4627,236766,"train",1.5
"2401",4627,157426,"train",0
"2402",4627,237283,"train",0.5
"2403",4627,356818,"train",0
"2404",4627,64052,"train",0.5
"2405",4627,360664,"train",2.5
"2406",4627,372385,"train",0
"2407",4627,370556,"train",2
"2408",4627,372724,"train",0
"2409",4627,246175,"train",0
"2410",4627,236620,"train",1.5
"2411",4627,158653,"train",0
"2412",4627,237044,"train",0.5
"2413",4627,254344,"train",0.5
"2414",4627,373260,"train",0.5
"2415",4627,377373,"train",2
"2416",4627,377087,"train",1.5
"2417",4627,237044,"test",0.5
"2418",4627,134280,"test",0
"2419",4627,236620,"test",1.5
"2420",4627,235089,"test",0.5
"2421",4627,179528,"test",0
"2422",4627,237283,"test",0.5
"2423",4627,257931,"test",0.5
"2424",4627,157426,"test",0
"2425",4627,5134,"test",0.5
"2426",4627,349448,"test",0
"2427",4627,237114,"test",0
"2428",4627,228897,"test",0
"2429",4654,367097,"train",1
"2430",4654,157426,"train",0
"2431",4654,355599,"train",6
"2432",4654,236621,"train",1.5
"2433",4654,235089,"train",3.5
"2434",4654,4884,"train",4.5
"2435",4654,179528,"train",1
"2436",4654,365301,"train",5.5
"2437",4654,357566,"train",0
"2438",4654,373540,"train",3.5
"2439",4654,377373,"train",3.5
"2440",4654,379836,"test",0.5
"2441",4654,236620,"test",1.5
"2442",4654,237044,"test",4
"2443",4654,236621,"test",1.5
"2444",4654,373260,"test",1.5
"2445",4654,235089,"test",3.5
"2446",4654,179528,"test",1
"2447",4654,4884,"test",4.5
"2448",4654,134280,"test",0.5
"2449",4654,228897,"test",0.5
"2450",4654,355587,"test",0.5
"2451",4703,179528,"train",0.5
"2452",4703,4884,"train",3.5
"2453",4703,236621,"train",1
"2454",4703,370744,"train",0.5
"2455",4703,355587,"train",1
"2456",4703,235089,"train",1
"2457",4703,373426,"train",0.5
"2458",4703,373260,"train",2.5
"2459",4703,377373,"train",4.5
"2460",4703,157426,"train",0.5
"2461",4703,247791,"train",0.5
"2462",4703,134280,"train",1.5
"2463",4703,236620,"train",0
"2464",4703,373260,"test",2.5
"2465",4703,179528,"test",0.5
"2466",4703,4884,"test",3.5
"2467",4703,134280,"test",1.5
"2468",4703,235089,"test",1
"2469",4703,355770,"test",0.5
"2470",4703,228897,"test",0.5
"2471",4703,246188,"test",0.5
"2472",4703,349448,"test",0.5
"2473",4703,236621,"test",1
"2474",4703,355587,"test",1
"2475",4703,381833,"test",0.5
"2476",4935,355587,"train",3.5
"2477",4935,235089,"train",5.5
"2478",4935,4884,"train",8
"2479",4935,247493,"train",3
"2480",4935,370576,"train",10
"2481",4935,134280,"train",0
"2482",4935,371655,"train",5.5
"2483",4935,366886,"train",0.5
"2484",4935,221541,"train",0
"2485",4935,357566,"train",0.5
"2486",4935,372545,"train",3
"2487",4935,4865,"train",3.5
"2488",4935,377373,"train",5
